Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
GREEN FLASH WC IPA,BEER,CRAWFORD,3074600044,33405,GREEN FLASH WC IPA,12OZ,,10.75,,10.75,13.49,,1,1,,,,,,,,,,,,,,,10.75,43,,6,1,4,,,
GREENFLASH DOUBLE STOUT,BEER,CRAWFORD,3074600144,33426,GREENFLASH DOUBLE ST,12OZ,,7.19,,7.19,8.99,,1,1,,,,,,,,,,,,,,,7.19,43.15,,7,0,6,,,
GREENFLASH WEST COAST IPA,BEER,CRAWFORD,3074600117,33401,GREENFLASH WEST COAS,12OZ,,7.19,,7.19,8.99,,1,1,,,,,,,,,,,,,,,7.19,43.15,,7,0,6,,,
GREG NORMAN CAB/MERLOT,WINE,GLAZER'S,9813700021,10012031,GREG NORMAN CAB/MERL,750ML,,13.29,,13.29,17.99,,1,1,,,,,,,,,,,,,,,13.29,150,,F,0,12,,,
GREG NORMAN RED BLEND,WINE,GLAZER'S,8981954469,339477,GREG NORMAN RED BLEN,750ML,,11.88,,11.88,13.99,,1,1,,,,,,,,,,,,,,,11.88,118,,G,0,12,,,
GREY GOOSE VODKA,LIQUOR,STANDARD LIQUOR CORP,8048028001,1359007,GREY GOOSE VODKA,1.0LT,,33.4,,33.4,42.99,,2,2,,,,,,,,,,,,,,,33.4,193.6,,B,0,6,,,
GREY GOOSE VODKA,,STANDARD LIQUOR CORP,8048028003,1359013,GREY GOOSE VODKA,375ML,,14.8,,14.8,18.99,,2,1,,,,,,,,,,,,,,,14.8,159,,A,2,12,,,
GREY GOOSE VODKA,LIQUOR,STANDARD LIQUOR CORP,8048028002,10345009,GREY GOOSE VODKA,750ML,,28.74,,28.74,31.99,,0,0,,,,,,,,,,,,,,,28.74,298.75,,B,10,12,,,
GREYWACKE SAUV BLANC,WINE,WORLD WIDE,9421901925017,17609532,GREYWACKE SAUV BLANC,750ML,,0,,0,18.99,,1,1,,,,,,,,,,,,,,,0,170.73,,C,0,12,,,
GROLSCH,BEER,MIDWEST,8374100005,18806,GROLSCH,11.2Z,,6.4,,6.4,8.99,,0,0,,,,,,,,,,,,,,,6.4,27.16,,,5,4,,,
GROLSCH,BEER,MIDWEST,8374150314,18816,GROLSCH,15OZ,,6.63,,6.63,7.99,,1,1,,,,,,,,,,,,,,,6.63,39.8,,5,0,6,,,
GRUET WINERY BRUT,WINE,WORLD WIDE,125300200,13501232,GRUET WINERY BRUT,750ML,,13.05,,13.05,15.99,,1,1,,,,,,,,,,,,,,,13.05,145.1,,H,0,12,,,
GUINNESS AMERICAN BLONDE,BEER,STANDARD,8382018132,16440062,GUINNESS AMERICAN BL,12OZ,,6.8,,6.8,8.49,,1,1,,,,,,,,,,,,,,,6.8,28.8,,5,4,4,,,
GUINNESS BLACK LAGER 4/6 NR,BEER,STANDARD,8382018114,13406068,GUINNESS BLACK LAGER,11.2O,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,22.4,,5,0,4,,,
GUINNESS BOPPER 12/22,BEER,STANDARD,8382023480,696091,GUINNESS BOPPER 12/2,22OZ,,24,,24,2.69,,1,1,,,,,,,,,,,,,,,24,24,,18,7,12,,,
GUINNESS DRAUGHT 4/6NR,BEER,STANDARD LIQUOR CORP,8382010401,689068,GUINNESS DRAUGHT 4/6,11.2O,,7.2,,7.2,8.99,,2,1,,,,,,,,,,,,,,,7.2,27.2,,6,7,4,,,
GUINNESS IRISH WHEAT,BEER,STANDARD,8382018186,2022068,GUINNESS IRISH WHEAT,11.2Z,,6.8,,6.8,7.99,,0,0,,,,,,,,,,,,,,,6.8,27.2,,,0,4,,,
GUINNESS NITRO IPA,BEER,STANDARD,8382012422,18151068,GUINNESS NITRO IPA,12OZ,,6.8,,6.8,8.49,,1,1,,,,,,,,,,,,,,,6.8,28.8,,5,2,4,,,
GUINNESS PUB 24/15 CAN 4PK,,STANDARD LIQUOR CORP,8382012360,109059,GUINNESS PUB 24/15 C,15OZ,,6,,6,7.49,,2,1,,,,,,,,,,,,,,,6,33.6,,6,8,6,,,
GUINNESS PUB 3/8PK CAN,BEER,STANDARD LIQUOR CORP,8382012368,625059,GUINNESS PUB 3/8PK C,15OZ,,12,,12,14.99,,0,0,,,,,,,,,,,,,,,12,36,,7,0,3,,,
GUINNESS STOUT 4/6 NR,BEER,STANDARD,8382012393,19744068,GUINNESS STOUT 4/6 N,11.2Z,,0,,0,8.99,,0,0,,,,,,,,,,,,,,,0,27.2,,,10,4,,,
HAMMER & SICKLE VODKA,LIQUOR,CRAWFORD,9492254074,820036,HAMMER & SICKLE VODK,750ML,,0,,0,27.99,,1,1,,,,,,,,,,,,,,,0,138,,A,0,6,,,
HAMMS,BEER,MIDWEST,3410080741,10930,HAMMS,11.2Z,,12,,12,14.49,,0,0,,,,,,,,,,,,,,,12,12,,,2,1,,,
HAMMS,BEER,MIDWEST,3410080902,10900,HAMMS,11.2Z,,6.4,,6.4,7.99,,0,0,,,,,,,,,,,,,,,6.4,12.8,,,-1,2,,,
HAMMS 16 OZ,BEER,MIDWEST,3410000173,10916,HAMMS 16 OZ,11.2Z,,3.75,,3.75,4.99,,0,0,,,,,,,,,,,,,,,3.75,15,,,3,4,,,
HAMMS 6 PACK,BEER,MIDWEST,3410000600,10931,HAMMS 6 PACK,11.2Z,,0,,3,3.99,,0,0,,,,,,,,,,,,,,,3,12,,,-12,4,,,
HANDWORK TEMPRANILLO,WINE,VERITAS,487959802,105520,HANDWORK TEMPRANILLO,1L,,7.83,,7.83,10.99,,0,0,,,,,,,,,,,,,,,7.83,93.96,,,2,12,,,
HARP LAGER 4/6 NR,BEER,STANDARD LIQUOR CORP,8382023473,36062,HARP LAGER 4/6 NR,12OZ,,6.4,,6.4,8.99,,2,1,,,,,,,,,,,,,,,6.4,25.6,,18,5,4,,,
HAYMAKER SAUV BLANC,WINE,WORLD WIDE,8341700704,17105033,HAYMAKER SAUV BLANC,750ML,,8.54,,8.54,10.99,,1,1,,,,,,,,,,,,,,,8.54,93.75,,C,5,12,,,
HEINEKEN 1.5,BEER,MIDWEST,7289000577,30056,HEINEKEN 1.5,1.5L,,8.79,,8.79,10.99,,0,0,,,,,,,,,,,,,,,8.79,52.75,,,0,6,,,
HEINEKEN 12PK CAN,BEER,MIDWEST,7289000020,30058,HEINEKEN 12PK CAN,12OZ,,11.2,,11.2,14.99,,1,1,,,,,,,,,,,,,,,11.2,24,,5,4,2,,,
HEINEKEN 16OZ SINGLE,BEER,MIDWEST,7289000083,30016,HEINEKEN 16OZ SINGLE,16OZ,,1.1,,1.1,1.49,,1,1,,,,,,,,,,,,,,,1.1,24,,18,14,24,,,
HEINEKEN 18 PK BTL,BEER,MIDWEST,7289000152,30018,HEINEKEN 18 PK BTL,11.2Z,,16,,16,19.99,,0,0,,,,,,,,,,,,,,,16,16,,,1,1,,,
HEINEKEN 24 OZ CAN,,MIDWEST DISTRIBUTERS,7289000119,30024,HEINEKEN 24 OZ CAN,24OZ,,0,,2.15,2.59,,2,1,,,,,,,,,,,,,,,2.15,25.82,,18,0,12,,,
HEINEKEN 24OZ BOPPER,BEER,MIDWEST,948700007,30059,HEINEKEN 24OZ BOPPER,24OZ,,2.15,,2.15,2.69,,1,1,,,,,,,,,,,,,,,2.15,23.9,,18,19,12,,,
HEINEKEN 24OZ BOPPER,BEER,MIDWEST,7289000478,30059A,HEINEKEN 24OZ BOPPER,24OZ,,2.15,,2.15,2.69,,1,1,,,,,,,,,,,,,,,2.15,23.9,,,19,12,,,
HEINEKEN 5LTR BEERTENDER,BEER,MIDWEST,7289000174,30005,HEINEKEN 5LTR BEERTE,5.0L,,15.59,,15.59,19.99,,1,1,,,,,,,,,,,,,,,15.59,31.18,,18,0,2,,,
HEINEKEN LIGHT 6 PK,,MIDWEST DISTRIBUTERS,7289000158,30070,HEINEKEN LIGHT 6 PK,12OZ,,6,,6,8.25,,2,1,,,,,,,,,,,,,,,6,25.6,,6,6,4,,,
HEINIE 12 PK BTL,BEER,MIDWEST,7289000016,30051,HEINIE 12 PK BTL,11OZ,,11.2,,11.2,14.99,,0,0,,,,,,,,,,,,,,,11.2,24,,6,6,2,,,
HEINIE 6PK BTL,BEER,MIDWEST,7289000011,30050,HEINIE 6PK BTL,11OZ,,6.4,,6.4,8.25,,0,0,,,,,,,,,,,,,,,6.4,25.6,,6,-2,4,,,
HEINIE LIGHT 12 PK,BEER,MIDWEST,7289000159,30071,HEINIE LIGHT 12 PK,11OZ,,11.6,,11.6,14.99,,0,0,,,,,,,,,,,,,,,11.6,24,,6,2,2,,,
HEITZ NAPA CAB,WINE,STANDARD,9880301120,6087009,HEITZ NAPA CAB,750ML,,42.78,,42.78,59.99,,1,1,,,,,,,,,,,,,,,42.78,409.95,,H,2,12,,,
HENDRICKS GIN,LIQUOR,STANDARD,8366499043,2518009,HENDRICKS GIN,750ML,,28.74,,28.74,36.99,,1,1,,,,,,,,,,,,,,,28.74,163.45,,C,3,6,,,
HENNESSY PRIVLEGE FLASK,LIQUOR,STANDARD,8811015103,2040013,HENNESSY PRIVLEGE FL,375ML,,20.75,,20.75,26.69,,1,1,,,,,,,,,,,,,,,20.75,479.85,,H,0,24,,,
HENNESSY VS,,STANDARD LIQUOR CORP,8811015052,11174015,HENNESSY VS,200ML,,10.61,,10.61,11.99,,2,1,,,,,,,,,,,,,,,10.61,369.41,,H,0,48,,,
HENNESSY VS,,STANDARD LIQUOR CORP,8811015055,2038009,HENNESSY VS,750ML,,31.07,,31.07,39.99,,2,1,,,,,,,,,,,,,,,31.07,317.45,,H,2,12,,,
HENNESSY VS,WINE,STANDARD LIQUOR CORP,8175382422,2038009A,HENNESSY VS,750ML,,31.07,,31.07,39.99,,2,1,,,,,,,,,,,,,,,31.07,317.45,,,2,12,,,
HENNESSY VS FLASK,,STANDARD LIQUOR CORP,8811015062,2050013,HENNESSY VS FLASK,375ML,,17.91,,17.91,23.99,,2,1,,,,,,,,,,,,,,,17.91,224.12,,H,48,24,,,
HENRY GRAPE,BEER,MIDWEST,3410051621,320,HENRY GRAPE,11OZ,,6.4,,6.4,7.99,,0,0,,,,,,,,,,,,,,,6.4,25.6,,,5,4,,,
HENRY MCKENNA 10YR SINGLE BARR,LIQUOR,GLAZER'S,9674920056,11816,HENRY MCKENNA 10YR S,750ML,,25.62,,25.62,28.99,,0,0,,,,,,,,,,,,,,,25.62,135.36,,,2,6,,,
HENRY WENHARD IPA,BEER,MIDWEST,3410091805,2806,HENRY WENHARD IPA,12OZ,,5.75,,5.75,7.19,,1,1,,,,,,,,,,,,,,,5.75,23,,6,0,4,,,
HENRY'S CHERRY COLA,BEER,MIDWEST,3410098934,305,HENRY'S CHERRY COLA,12OZ,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,25.6,,6,5,4,,,
HENRY'S GINGER ALE,BEER,MIDWEST,3410098922,300,HENRY'S GINGER ALE,12OZ,,5.9,,5.9,7.99,,1,1,,,,,,,,,,,,,,,5.9,25.58,,6,2,4,,,
HENRY'S ORANGE SODA,BEER,MIDWEST,3410098916,301,HENRY'S ORANGE SODA,12OZ,,6.4,,6.4,7.99,,1,1,,,,,,,,,,,,,,,6.4,27.16,,6,9,4,,,
HENRYS KEY LIME,BEER,MIDWEST,3410051658,323,HENRYS KEY LIME,11OZ,,6.79,,6.79,8.49,,0,0,,,,,,,,,,,,,,,6.79,27.16,,,2,4,,,
HENRYS SPARKLING LEMON LIME,BEER,MIDWEST,3410051623,350,HENRYS SPARKLING LEM,11.2Z,,6.4,,6.4,7.99,,0,0,,,,,,,,,,,,,,,6.4,25.6,,,2,4,,,
HENRYS SPARKLING WATER,LIQUOR,MIDWEST,3410051660,370,HENRYS SPARKLING WAT,10OZ,,12,,12,14.99,,0,0,,,,,,,,,,,,,,,12,24,,,0,2,,,
HENRYS SPKLG PASSION,BEER,MIDWEST,3410051625,360,HENRYS SPKLG PASSION,11.2Z,,0,,0,7.99,,0,0,,,,,,,,,,,,,,,0,27.16,,,12,4,,,
HERITAGE SONOMA CAB SAUV,,GLAZER WHOLESALE DRUG CO.,8823200007,7782911,HERITAGE SONOMA CAB,1.5L,,42.6,,5.71,9.99,,2,1,,,,,,,,,,,,,,,5.71,42.6,,,0,6,,,
HERITAGE SONOMA CHARD SONOMA C,,GLAZER WHOLESALE DRUG CO.,8823200008,7783011,HERITAGE SONOMA CHAR,1.5L,,34.25,,7.1,9.99,,2,1,,,,,,,,,,,,,,,7.1,34.25,,,0,6,,,
HERITAGE SONOMA MERLOT,,GLAZER WHOLESALE DRUG CO.,8823200104,7783111,HERITAGE SONOMA MERL,1.5L,,38.5,,7.92,9.99,,2,1,,,,,,,,,,,,,,,7.92,38.5,,,0,6,,,
HEYDAY IPA,BEER,WORLD WIDE,9058618012,43715052,HEYDAY IPA,11.2Z,,8,,8,9.99,,0,0,,,,,,,,,,,,,,,8,32,,,0,4,,,
HIGH LIFE 4/6 LNNR,BEER,MIDWEST,3410001505,4221,HIGH LIFE 4/6 LNNR,11.2Z,,4.55,,4.55,5.99,,0,0,,,,,,,,,,,,,,,4.55,18.2,,,14,4,,,
MILLER HIGH LIFE LIGHT 18/12 L,BEER,MIDWEST,3410003256,4212,MILLER HIGH LIFE LIG,12OZ,,8.8,,8.8,10.49,,1,1,,,,,,,,,,,,,,,8.8,8.8,,15,3,1,,,
HOB NOB P NOIR,WINE,STANDARD,3125902717,7699009,HOB NOB P NOIR,750ML,,8.62,,8.62,14.69,,2,2,,,,,,,,,,,,,,,8.62,85.45,,C,0,12,,,
HOEGAARDEN 6PK,BEER,CRAWFORD,8615000146,88450,HOEGAARDEN 6PK,12OZ,,7,,7.59,9.99,,2,1,,,,,,,,,,,,,,,7.59,30.35,,6,4,4,,,
HOFBRAU OKTOBERFEST,BEER,CENTRAL STATES,4005686014453,8405,HOFBRAU OKTOBERFEST,11.2Z,,8,,8,9.99,,0,0,,,,,,,,,,,,,,,8,32,,,1,4,,,
HOGUE RIES,WINE,STANDARD,8775400010,7191009,HOGUE RIES,750ML,,7.91,,7.91,8.99,,2,2,,,,,,,,,,,,,,,7.91,76.9,,C,0,12,,,
HOOK & LADDER WINERY GEWURTZT,WINE,WORLD WIDE,1669782702,14102032,HOOK & LADDER WINERY,750ML,,13.49,,13.49,17.99,,1,1,,,,,,,,,,,,,,,13.49,153.5,,C,1,12,,,
HOP NOSH TANGERINE,BEER,CRAWFORD,932611802,33024,HOP NOSH TANGERINE,11.2Z,,7.19,,7.19,8.99,,0,0,,,,,,,,,,,,,,,7.19,22.4,,,3,4,,,
HORNY GOAT IPA,BEER,WORLD WIDE,8516535047,41600052,HORNY GOAT IPA,12OZ,,6.38,,6.38,7.99,,1,1,,,,,,,,,,,,,,,6.38,25.5,,7,0,4,,,
HOUND DOG ORIGINAL SWEET TEA,,GLAZER WHOLESALE DRUG CO.,8835212566,1719615,HOUND DOG ORIGINAL S,750ML,,93.29,,8.97,11.49,,0,0,,,,,,,,,,,,,,,8.97,93.29,,,0,12,,,
HOUND DOG RASPBERRY SWEET TEA,,GLAZER WHOLESALE DRUG CO.,8835212572,1720315,HOUND DOG RASPBERRY,750ML,,0,,8.97,11.49,,2,1,,,,,,,,,,,,,,,8.97,93.29,,,0,12,,,
HOUSE BOX CABERNET SAUV,WINE,WORLD WIDE,4837500115,14100135,HOUSE BOX CABERNET S,3.0L,,15.65,,15.65,19.99,,1,1,,,,,,,,,,,,,,,15.65,68.3,,E,0,4,,,
HPNOTIQ,,GLAZER WHOLESALE DRUG CO.,3604001285,31456,HPNOTIQ,375ML,,128.39,,11.4,14.99,,2,1,,,,,,,,,,,,,,,11.4,128.39,,,0,12,,,
HPNOTIQ,,GLAZER WHOLESALE DRUG CO.,3604001106,5880,HPNOTIQ,750ML,,113.66,,16.7,26.99,,2,1,,,,,,,,,,,,,,,16.7,113.66,,,0,6,,,
HURRICANE HIGH GRAVITY,BEER,CRAWFORD,1820025012,79301,HURRICANE HIGH GRAVI,25OZ,,1.37,,1.37,1.89,,1,1,,,,,,,,,,,,,,,1.37,20.6,,18,8,15,,,
ICE,ICE,ARCTIC GLACIER,7460835006,999,ICE,EACH,,0.86,,0.86,1.89,,0,0,,,,,,,,,,,,,,,0.86,0.86,,H,-567,1,,,
ICE 101,,STANDARD LIQUOR CORP,8970800353,3208013,ICE 101,375ML,,8.12,,8.12,10.99,,2,1,,,,,,,,,,,,,,,8.12,176.82,,C,0,24,,,
ICE 101,CORDIALS,STANDARD LIQUOR CORP,8800401549,3208013A,ICE 101,375ML,,8.12,,8.12,10.69,,2,1,,,,,,,,,,,,,,,8.12,176.82,,,0,24,,,
ICE 101,,STANDARD LIQUOR CORP,8970800351,3208009,ICE 101,750ML,,14.71,,14.71,19.99,,2,1,,,,,,,,,,,,,,,14.71,167.48,,C,0,12,,,
ICE 101,CORDIALS,STANDARD LIQUOR CORP,8800401548,3208009A,ICE 101,750ML,,14.71,,14.71,19.99,,2,1,,,,,,,,,,,,,,,14.71,167.48,,,0,12,,,
ICE 20 #,ICE,ARCTIC GLACIER,7460835020,997,ICE 20 #,20OZ,,2.48,,2.48,4.99,,0,0,,,,,,,,,,,,,,,2.48,2.48,,H,-391,1,,,
ICE BOX MUDSLIDE,LIQUOR,STANDARD,8284452332,14147004,ICE BOX MUDSLIDE,1.75L,,8.5,,8.5,9.99,,1,1,,,,,,,,,,,,,,,8.5,41.98,,D,0,6,,,
ICE BOX MUDSLIDE,LIQUOR,STANDARD,8800401594,14147004A,ICE BOX MUDSLIDE,1.75L,,8.5,,8.5,9.99,,1,1,,,,,,,,,,,,,,,8.5,41.98,,,0,6,,,
ICE BOX PINA COLADA,LIQUOR,STANDARD,8800401697,777004,ICE BOX PINA COLADA,1.75L,,0,,0,9.99,,1,1,,,,,,,,,,,,,,,0,46.56,,D,0,6,,,
ICEHOUSE 12/PK BTLS,,MIDWEST DISTRIBUTERS,3410062509,5355,ICEHOUSE 12/PK BTLS,12OZ,,0,,5.83,7.31,,2,1,,,,,,,,,,,,,,,5.83,11.66,,18,0,2,,,
ICEHOUSE 24 OZ,BEER,MIDWEST,3410000880,5358,ICEHOUSE 24 OZ,24OZ,,0.74,,0.74,1.25,,0,0,,,,,,,,,,,,,,,0.74,11.13,,18,128,15,,,
IMAGERY CAB SAUV,WINE,GLAZER'S,8130800442,480048,IMAGERY CAB SAUV,750ML,,11.39,,11.39,15.99,,0,0,,,,,,,,,,,,,,,11.39,136.62,,,2,12,,,
IMAGERY CHARD,WINE,GLAZER'S,8130800441,480050,IMAGERY CHARD,750ML,,9.96,,9.96,13.99,,0,0,,,,,,,,,,,,,,,9.96,128.07,,,9,12,,,
IMAGERY PINOT NOIR,WINE,GLAZER'S,8130800443,480051,IMAGERY PINOT NOIR,750ML,,11.39,,11.39,15.99,,0,0,,,,,,,,,,,,,,,11.39,136.68,,,0,12,,,
IMAGERY SAUV BLANC,WINE,GLAZER'S,8130800444,480049,IMAGERY SAUV BLANC,750ML,,9.96,,9.96,13.99,,0,0,,,,,,,,,,,,,,,9.96,119.52,,,3,12,,,
INNOCENT BYSTANDER MOSC,WINE,WORLD WIDE,6774900867,17609132,INNOCENT BYSTANDER M,750ML,,8.53,,8.53,11.99,,0,0,,,,,,,,,,,,,,,8.53,102.4,,,11,12,,,
INNOCENT BYSTANDER P NOIR,WINE,WORLD WIDE,6774900881,17602633,INNOCENT BYSTANDER P,750ML,,11.67,,11.67,18.99,,1,1,,,,,,,,,,,,,,,11.67,128,,H,8,12,,,
INNOCENT BYSTANDER S BLANC,WINE,WORLD WIDE,6774900882,17602634,INNOCENT BYSTANDER S,750ML,,10.25,,10.25,11.99,,1,1,,,,,,,,,,,,,,,10.25,110.95,,H,-1,12,,,
IQUE MALBEC,WINE,VIENELLO WINES LLC,7432400004,180617,IQUE MALBEC,750ML,,9.25,,9.25,12.99,,0,0,,,,,,,,,,,,,,,9.25,111,,,4,12,,,
IRISH MIST LIQUEUR 70,,GLAZER WHOLESALE DRUG CO.,2105950375,345512,IRISH MIST LIQUEUR 7,375ML,,0,,12.54,16.49,,2,1,,,,,,,,,,,,,,,12.54,142.1,,,0,12,,,
IRONY P NOIR MONTEREY,WINE,STANDARD,8224292343,7014009,IRONY P NOIR MONTERE,750ML,,10.67,,10.67,12.99,,3,3,,,,,,,,,,,,,,,10.67,128,,D,0,12,,,
J CUERVO AUTH LIME,CORDIALS,STANDARD LIQUOR CORP,1153801099,3378004,J CUERVO AUTH LIME,1.75L,,16.17,,16.17,18.99,,2,1,,,,,,,,,,,,,,,16.17,74.65,,C,7,6,,,
J CUERVO AUTH LIME 6/4PK,,STANDARD LIQUOR CORP,8200072992,3378015,J CUERVO AUTH LIME 6,200ML,,42.02,,42.02,9.99,,2,1,,,,,,,,,,,,,,,42.02,45.1,,C,0,6,,,
J CUERVO AUTH LIME 6/4PK,LIQUOR,STANDARD LIQUOR CORP,1153801155,3378015A,J CUERVO AUTH LIME 6,200ML,,42.02,,42.02,9.99,,2,1,,,,,,,,,,,,,,,42.02,45.1,,,0,6,,,
J CUERVO AUTH STRWBRRY,CORDIALS,STANDARD LIQUOR CORP,1153801103,3380004,J CUERVO AUTH STRWBR,1.75L,,16,,16,18.99,,2,1,,,,,,,,,,,,,,,16,74.65,,C,-1,6,,,
J CUERVO MARGARITA MIX,,STANDARD LIQUOR CORP,8200016608,6284007,J CUERVO MARGARITA M,1.0LT,,5.18,,5.18,6.99,,2,1,,,,,,,,,,,,,,,5.18,51.3,,A,10,12,,,
J CUERVO MARGARITA MIX,LIQUOR,STANDARD LIQUOR CORP,1153801123,6284007A,J CUERVO MARGARITA M,1.0LT,,5.18,,5.18,6.99,,2,1,,,,,,,,,,,,,,,5.18,51.3,,,10,12,,,
J CUERVO MARGARITA MIX PET,,STANDARD LIQUOR CORP,8200016614,6284004,J CUERVO MARGARITA M,1.75L,,5.84,,5.84,7.99,,2,1,,,,,,,,,,,,,,,5.84,30.35,,A,-4,6,,,
J CUERVO MARGARITA MIX PET,LIQUOR,STANDARD LIQUOR CORP,1153801117,6284004A,J CUERVO MARGARITA M,1.75L,,5.84,,5.84,7.99,,2,1,,,,,,,,,,,,,,,5.84,30.35,,,-4,6,,,
J CUERVO RASPBERRY,LIQUOR,STANDARD,1153801481,20034004,J CUERVO RASPBERRY,1.75L,,0,,0,19.99,,0,0,,,,,,,,,,,,,,,0,79.35,,,6,6,,,
J CUERVO TEQUILA GOLD,,STANDARD LIQUOR CORP,8200019292,3790007,J CUERVO TEQUILA GOL,1.0LT,,20.95,,20.95,25.49,,2,1,,,,,,,,,,,,,,,20.95,228.3,,A,1,12,,,
J CUERVO TEQUILA GOLD,LIQUOR,STANDARD LIQUOR CORP,1153801080,3790007A,J CUERVO TEQUILA GOL,1.0LT,,20.95,,20.95,25.49,,2,1,,,,,,,,,,,,,,,20.95,228.3,,,1,12,,,
J CUERVO TEQUILA GOLD,,STANDARD,8200019298,3790004,J CUERVO TEQUILA GOL,1.75L,,24.12,,24.12,32.99,,2,1,,,,,,,,,,,,,,,24.12,144.7,,A,5,6,,,
J CUERVO TEQUILA GOLD,LIQUOR,STANDARD,1153801076,3790004A,J CUERVO TEQUILA GOL,1.75L,,24.12,,24.12,32.99,,2,1,,,,,,,,,,,,,,,24.12,144.7,,,5,6,,,
J CUERVO TEQUILA GOLD,,STANDARD LIQUOR CORP,8200019295,3790015,J CUERVO TEQUILA GOL,200ML,,5.44,,5.44,7.49,,2,1,,,,,,,,,,,,,,,5.44,225.04,,H,4,48,,,
J CUERVO TEQUILA GOLD,LIQUOR,STANDARD LIQUOR CORP,1153801092,3790015A,J CUERVO TEQUILA GOL,200ML,,5.44,,5.44,7.49,,2,1,,,,,,,,,,,,,,,5.44,225.04,,,4,48,,,
J CUERVO TEQUILA GOLD,,STANDARD LIQUOR CORP,8200019301,3790013,J CUERVO TEQUILA GOL,375ML,,9.35,,9.35,11.99,,2,1,,,,,,,,,,,,,,,9.35,228.72,,A,1,24,,,
J CUERVO TEQUILA GOLD,LIQUOR,STANDARD LIQUOR CORP,1153801088,3790013A,J CUERVO TEQUILA GOL,375ML,,9.35,,9.35,11.99,,2,1,,,,,,,,,,,,,,,9.35,228.72,,,1,24,,,
J CUERVO TEQUILA GOLD,,STANDARD LIQUOR CORP,8200000568,3790021,J CUERVO TEQUILA GOL,50ML,,17.25,,17.25,2.19,,2,1,,,,,,,,,,,,,,,17.25,168,,H,0,120,,,
J CUERVO TEQUILA GOLD,WINE,STANDARD LIQUOR CORP,1153801094,3790021A,J CUERVO TEQUILA GOL,50ML,,17.25,,17.25,2.19,,2,1,,,,,,,,,,,,,,,17.25,168,,,0,120,,,
J CUERVO TEQUILA GOLD,,STANDARD LIQUOR CORP,8200019288,3790009,J CUERVO TEQUILA GOL,750ML,,16.29,,16.29,18.99,,2,1,,,,,,,,,,,,,,,16.29,168,,A,9,12,,,
J CUERVO TEQUILA GOLD,LIQUOR,STANDARD LIQUOR CORP,1153801083,3790009A,J CUERVO TEQUILA GOL,750ML,,16.29,,16.29,18.99,,2,1,,,,,,,,,,,,,,,16.29,168,,,9,12,,,
J CUVEE NV BRUT,,GLAZER'S,2462411401,6290009,J CUVEE NV BRUT,750ML,,26.33,,26.33,29.99,,2,1,,,,,,,,,,,,,,,26.33,256.22,,F,8,12,,,
J WALKER 200ML MIX PK,LIQUOR,STANDARD,8807617922,15366015,J WALKER 200ML MIX P,200ML,,0,,0,99.01,,1,1,,,,,,,,,,,,,,,0,459.9,,H,0,6,,,
J WALKER MULTI PK GIFT,LIQUOR,STANDARD,8807616126,8553015,J WALKER MULTI PK GI,200ML,,0,,0,54.99,,1,1,,,,,,,,,,,,,,,0,280.14,,C,0,6,,,
J&B SCOTCH,,STANDARD LIQUOR CORP,8811098504,1315009,J&B SCOTCH,750ML,,21.01,,21.01,24.99,,2,1,,,,,,,,,,,,,,,21.01,214.7,,C,5,12,,,
J&B SCOTCH FLASK,,STANDARD LIQUOR CORP,8811098508,1315013,J&B SCOTCH FLASK,375ML,,10.86,,10.86,13.99,,2,1,,,,,,,,,,,,,,,10.86,121.29,,C,0,12,,,
J-DEMMER BLUE RIESLING,WINE,GLAZER'S,8835210651,60449,J-DEMMER BLUE RIESLI,750ML,,8.62,,8.62,9.99,,1,1,,,,,,,,,,,,,,,8.62,68.28,,D,0,12,,,
J-DEMMER PIES MICHELS QBA,,GLAZER WHOLESALE DRUG CO.,8835210672,40526,J-DEMMER PIES MICHEL,750ML,,76.8,,8.62,10.99,,2,1,,,,,,,,,,,,,,,8.62,76.8,,,0,12,,,
JACK BLK W/BUCKLE GIFT SET,LIQUOR,GLAZER'S,8218423830,3155497,JACK BLK W/BUCKLE GI,750ML,,0,,15.58,26.49,,0,0,,,,,,,,,,,,,,,15.58,93.5,,H,0,6,,,
JACK DANIELS BLACK LABEL,,GLAZER WHOLESALE DRUG CO.,8218409042,222339,JACK DANIELS BLACK L,1.75L,,214.74,,40.9,46.99,,0,0,,,,,,,,,,,,,,,40.9,214.74,,,0,6,,,
JACK DANIELS BLACK LABEL,,GLAZER WHOLESALE DRUG CO.,8218409044,222342,JACK DANIELS BLACK L,1L,,321.7,,28.79,35.99,,2,1,,,,,,,,,,,,,,,28.79,331.03,,,0,12,,,
